date,code,address,neighbourhood,municipality,collection-point,taste,odor
2021-03-14,S.A. 595/21,Rua Marechal Jardim - Reservatório Pedregulho - Entrada,Benfica,Rio de Janeiro,Macro Distribuição,2,1
2021-03-14,S.A. 595/21,Rua Marechal Jardim - Reservatório Pedregulho - Saída,Benfica,Rio de Janeiro,Macro Distribuição,2,1
2021-03-15,Am. 9851/21,Rua Miguel Angelo,Maria da Graça,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-15,Am. 9832/21,Rua Jose Fernandes,Sepetiba,Rio de Janeiro,Rede de Distribuição,1,1
2021-03-16,S.A. 610/21,Rua Panamaribo,Vila Nanci,Queimados,Rede de Distribuição,1,1
2021-03-16,S.A. 639/21,Rua Baronesa de Uruguaiana,Lins de Vasconcelos,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-16,S.A. 640/21,Rua Dona Romana,Engenho Novo,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-16,Am. 10234/21,Praça Waldomiro Silveira,Bangu,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-16,S.A. 23/21D,Rua Yamagata,Bangu,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-17,Am. 10393/21,Estrada Pau da Fome,Jacarepagua,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-17,S.A. 648/21,Rua Marcio Teixeira,Cavalcante,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-17,S.A. 594/21,Reservatório do Engenho de Dentro - Saída,Engenho de Dentro,Rio de Janeiro,Macro Distribuição,3,1
2021-03-17,S.A. 594/21,Reservatório do Engenho de Dentro - Entrada,Engenho de Dentro,Rio de Janeiro,Macro Distribuição,3,1
2021-03-17,S.A. 644/21,Rua das Mangueiras,Piedade,Rio de Janeiro,Rede de Distribuição,2,1
2021-03-18,S.A. 630/21,Avenida Paula Sousa,Maracanã,Rio de Janeiro,Rede de Distribuição,3,1
2021-03-18,Am. 10565/21,Rua da Matriz,Centro,São João de Meriti,Rede de Distribuição,4,1
2021-03-20,S.A. 693/21,Rua Olegário Mariano,Tijuca,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-21,S.A. 409/21,Rua Pedro Teles,Praça Seca,Rio de Janeiro,Rede de Distribuição,6,2
2021-03-21,S.A. 659/21,Rua Doutor Nunes,Olaria,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-21,S.A. 668/21,Rua Álvaro de Magalhães,Jardim América,Rio de Janeiro,Rede de Distribuição,6,2
2021-03-21,S.A. 702/21,Rua Rodolfo Chambeland,Jardim América,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-21,S.A. 703/21,Rua Jorge França,Bangu,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-21,S.A. 669/21,Rua Sebastião Bretas Farinele,Vila Militar,Rio de Janeiro,Rede de Distribuição,6,2
2021-03-22,S.A. 671/21,Rua Jaciaba,Curicica,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-22,S.A. 679/21,Rua Barão de Cotegipe,Vila Isabel,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-22,S.A. 623/21,Avenida Epitácio Pessoa,Ipanema,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-22,S.A. 634/21,Rua das Amoreiras,Paciência,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-22,S.A. 662/21,Rua Maria Amália,Tijuca,Rio de Janeiro,Rede de Distribuição,4,1
2021-03-22,S.A. 663/21,Avenida Atlântica,Copacabana,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-22,S.A. 682/21,Rua Cadete Polônia,Sampaio,Rio de Janeiro,Rede de Distribuição,6,2
2021-03-22,S.A. 710/21,Rua Goianinha,Curicica,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-22,S.A. 694/21,Rua Tenente Pimentel,Olaria,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-22,S.A. 689/21,Rua Getúlio,Todos os Santos,Rio de Janeiro,Rede de Distribuição,3,1
2021-03-22,S.A. 717/21,Rua Riachuelo,Centro,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-22,S.A. 622/21,Rua Paulo César de Andrade,Laranjeiras,Rio de Janeiro,Rede de Distribuição,6,2
2021-03-22,S.A. 686/21,Rua Santo Alexandrina,Rio Comprido,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-22,S.A. 699/21,Rua Lauro Muller,Botafogo,Rio de Janeiro,Rede de Distribuição,6,2
2021-03-23,S.A. 725/21,Rua Camarista Méier,Engenho de Dentro,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-23,S.A. 535/21,Estrada Pedro Borges de Freitas,Irajá,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-23,S.A. 750/21,Rua Juvêncio de Menezes,Cordovil,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-23,S.A. 711/21,Rua Frei Gaspar,Penha Circular,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-23,S.A. 751/21,Rua Cordovil,Cordovil,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-23,S.A. 720/21,Estrada Soca,Taquara,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-23,Am. 10837/21,Rua Monsenhor Marques,Pechincha,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-24,S.A. 735/21,Rua Maxminiano Figueiredo,Engenho Novo,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-24,S.A. 749/21,Rua Casemiro de Abreu,Pilares,Rio de Janeiro,Rede de Distribuição,2,2
2021-03-24,S.A. 731/21,Rua Figueiredo Pimentel,Abolição,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-24,S.A. 766/21,Rua Engenheiro Egberto Magalhães,Itanhanga,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-24,S.A. 511/21,Rua Soares Meirelles,Pilares,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-24,S.A. 765/21,Rua Antônio Cordeiro,Jacarepagua,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-25,S.A. 790/21,Rua Pedro Leitão,Sepetiba,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-25,S.A. 721/21,Rua Alves do Vale,Vila Valqueire,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-25,Am. 10927/21,Estrada do Lameirão,Santíssimo,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-25,S.A. 718/21,Rua Cândido Benício,Campinho,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-25,S.A. 763/21,Rua Bernardino Campos,Olavo Bilac,Duque de Caxias,Rede de Distribuição,4,2
2021-03-25,S.A. 775/21,Av. Doutor Manuel Teles,Centro,Duque de Caxias,Rede de Distribuição,8,2
2021-03-25,S.A. 678/21,Rua Olga Hermont,Olinda,Nilópolis,Rede de Distribuição,8,2
2021-03-25,S.A. 715/21,Rua Capitão Menezes,Praça Seca,Rio de Janeiro,Rede de Distribuição,6,2
2021-03-25,Am. 10930/21,Rua Manuel Suzano,Senador Camara,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-25,S.A. 705/21,Rua Frederico de Menezes,Campo Grande,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-26,Am. 11168/21,Avenida Guanabara,Vila Guanabara,Duque de Caxias,Rede de Distribuição,3,2
2021-03-26,S.A. 761/21,Travessa Americo de Oliveira,Tijuca,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-26,Am. 11162/21,Rua Garibalde,Jardim 25 de Agosto,Duque de Caxias,Rede de Distribuição,3,2
2021-03-26,S.A. 784/21,Rua Visconde de Santa Isabel,Vila Isabel,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-26,S.A. 733/21,Rua Luis Barbosa,Vila Isabel,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-26,S.A. 747/21,Rua Ibotirama,Colégio,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-26,S.A. 754/21,Estrada da Água Grande,Irajá,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-27,S.A. 778/21,Rua Ferreira Leite,Abolição,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-27,Am. 11337/21,Rua Tinharé,Parada de Lucas,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-27,S.A. 752/21,Rua Bento Lima,Piedade,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-27,T053 - SA 806/21,Rua Cristóvão Colombo,Cachambi,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-27,S.A. 767/21,Rua Honório,Todos os Santos,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-28,S.A. 746/21,Rua General Severiano,Botafogo,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-28,Am. 11435/21,Rua Altair,Vila Heliopolis,Belford Roxo,Rede de Distribuição,4,2
2021-03-28,S.A. 748/21,Rua Barata Ribeiro,Copacabana,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-28,S.A. 758/21,Rua General Polidoro,Botafogo,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-29,Am. 11577/21,Rua Recife,Realengo,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-29,S.A. 658/21,Rua Guilherme Moreira,Freguesia,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-29,S.A. 630/21,Avn Paula Sousa,Maracanã,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-29,S.A. 771/21,Rua Manuel Barata,Guadalupe,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-29,S.A. 788/21,Rua Florianopolis,Praça Seca,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-29,S.A. 709/21,Rua Curimata,Madureira,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-29,Am. 11547/21,Etr Rio Grande,Taquara,Rio de Janeiro,Rede de Distribuição,6,2
2021-03-30,S.A. 827/21,Estrada da Posse,Campo Grande,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-30,S.A. 824/21,Rua Oliveira Figueiredo,Vaz Lobo,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-30,S.A. 814/21,Rua República,Quintino Bocaiuva,Rio de Janeiro,Rede de Distribuição,6,2
2021-03-30,S.A. 779/21,Av. Chrisostomo P. Oliveira,Anchieta,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-30,S.A. 826/21,Rua Daniel Carneiro,Engenho de Dentro,Rio de Janeiro,Rede de Distribuição,6,2
2021-03-30,S.A. 829/21,Rua Lenir Liberato da Silva,Pavuna,Rio de Janeiro,Rede de Distribuição,3,2
2021-03-30,S.A. 830/21,Rua São João Gualberto,Vila da Penha,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-30,S.A. 831/21,Rua Barão de Mesquita,Tijuca,Rio de Janeiro,Rede de Distribuição,6,2
2021-03-30,S.A. 832/21,Rua São Luis Gonzaga,São Cristovão,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-30,S.A. 844/21,Rua Capitão Paulo,Anchieta,Rio de Janeiro,Rede de Distribuição,4,2
2021-03-30,S.A. 845/21,Avn Frederico Faulhaber,Realengo,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-31,S.A. 834/21,Estrada Rio Grande,Taquara,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-31,S.A. 836/21,Rua Barão de Lucena,Botafogo,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-31,S.A. 837/21,Rua Vanadio,P Alian,São João de Meriti,Rede de Distribuição,8,2
2021-03-31,S.A. 841/21,Rua Nestor,Santo Elias,Mesquita,Rede de Distribuição,8,2
2021-03-31,S.A. 843/21,Rua Italia D'Incau,Cavalcante,Rio de Janeiro,Rede de Distribuição,6,2
2021-03-31,S.A. 846/21,Rua Renato Meira Lima,Tanque,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-31,S.A. 850/21,Rua Mal Jose Bevilaqua,Taquara,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-31,S.A. 851/21,Rua Edgard Werneck,Pechincha,Rio de Janeiro,Rede de Distribuição,8,2
2021-03-31,S.A. 853/21,Rua Eliseu de Alvarenga,Olinda,Nilópolis,Rede de Distribuição,8,2
2021-03-31,S.A. 855/21,Rua Sara,Santo Cristo,Rio de Janeiro,Rede de Distribuição,8,2
2021-04-01,Am. 12229/21,Rua Ipiru,Cacuia - Ilha do Governador,Rio de Janeiro,Rede de Distribuição,6,2
2021-04-01,S.A. 860/21,Rua Manoel Antunes Carvalho,Cosmos,Rio de Janeiro,Rede de Distribuição,8,2
2021-04-01,S.A. 864/21,Rua Pintor Oswaldo Teixeira,Barra da Tijuca,Rio de Janeiro,Rede de Distribuição,6,2
2021-04-01,S.A. 865/21,Rua João Bolonini,Campo Grande,Rio de Janeiro,Rede de Distribuição,8,2
2021-04-01,S.A. 870/21,Rua Miraima,Itanhangá,Rio de Janeiro,Rede de Distribuição,8,2
2021-04-01,S.A. 872/21,Rua Bartira,Colégio,Rio de Janeiro,Rede de Distribuição,2,2
2021-04-01,S.A. 882/21,Rua Aristides Caire,Méier,Rio de Janeiro,Rede de Distribuição,8,2
2021-04-01,S.A. 883/21,Rua Guilherme Marconi,Bairro de Fátima,Rio de Janeiro,Rede de Distribuição,8,2
2021-04-02,S.A. 838/21,Rua João Fernandes Neto,Belf Roxo,Belford Roxo,Rede de Distribuição,4,1
2021-04-02,S.A. 886/21,Rua Marechal Falcão da Frota,Realengo,Rio de Janeiro,Rede de Distribuição,3,1
2021-04-02,S.A. 894/21,Rua Professor Abelardo Lobo,Lagoa,Rio de Janeiro,Rede de Distribuição,6,2
2021-04-02,S.A. 897/21,Rua Roldão Gonçales,Nossa Senhora de Fátima,Nilópolis,Rede de Distribuição,8,2
2021-04-04,S.A. 896/21,Rua Carlos Xavier,Oswaldo Cruz,Rio de Janeiro,Rede de Distribuição,3,2
2021-04-04,S.A. 899/21,Estrada Guanumbi,Freguesia,Rio de Janeiro,Rede de Distribuição,3,2
2021-04-05,S.A. 232/21,Rua Lopo Diniz,Vicente de Carvalho,Rio de Janeiro,Rede de Distribuição,4,2
2021-04-05,S.A. 820/21,Rua Moreira,Abolição,Rio de Janeiro,Rede de Distribuição,3,1
2021-04-05,S.A. 825/21,Rua Palotina,Vila Valqueire,Rio de Janeiro,Rede de Distribuição,4,1
2021-04-05,S.A. 898/21,Rua Rosário Oeste,Vila Valqueire,Rio de Janeiro,Rede de Distribuição,8,2
2021-04-06,S.A. 931/21,Avenida das Américas,Barra da Tijuca,Rio de Janeiro,Rede de Distribuição,4,2
2021-04-06,S.A. 927/21,Rua Doutor Manuel Cotrin,Riachuelo,Rio de Janeiro,Rede de Distribuição,3,2
2021-04-06,S.A. 812/21,Rua Celidônia,Guaratiba,Rio de Janeiro,Rede de Distribuição,3,1
2021-04-06,S.A. 835/21,Rua Doutor Walter Guimarães de Moraes,Recreio,Rio de Janeiro,Rede de Distribuição,8,2
2021-04-08,S.A. 973/21,Rua Oswaldo Lussac,Pechincha,Rio de Janeiro,Rede de Distribuição,3,1
2021-04-08,S.A. 975/21,Av. Antenor Navarro,Brás de Pina,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-08,S.A. 997/21,Estrada do Cacuia,Cacuia,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-08,S.A. 921/21,Av. Benjamim Pinto Dias,Belford Roxo,Belford Roxo,Rede de Distribuição,2,1
2021-04-08,S.A. 972/21,Rua Guaiaquil,Cachambi,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-08,S.A. 749/21,Rua Casemiro de Abreu,Pilares,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-08,S.A. 992/21,Praça Condessa Paulo de Frontin,Rio Comprido,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-08,S.A. 971/21,Rua Aristides Caire,Méier,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-09,S.A. 962/21,Avenida Dom Helder Câmara,Cascadura,Rio de Janeiro,Rede de Distribuição,4,2
2021-04-09,S.A. 893/21,Rua Carlos Xavier,Oswaldo Cruz,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-09,S.A. 726/21,Rua Jornalista Henrique Cordeiro,Barra da Tijuca,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-09,S.A. 908/21,Avenida Vice Presidente José Alencar,Jacarepaguá,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-09,S.A. 859/21,Rua Sapopemba,Bento Ribeiro,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-09,S.A. 1068/21,Rua Paulinia,Bras de Pina,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-09,S.A. 963/21,Rua Petrolândia,Vista Alegre,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-09,S.A. 827/21,Estrada da Posse,Campo Grande,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-10,S.A. 1022/21,Estrada do Mato Alto,Campo Grande,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-10,S.A. 1056/21,Rua Prof. Abigail Pires,Cosmos,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-10,S.A. 1069/21,Rua Pedra do Sino,Paciência,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-10,S.A. 664/21,Rua Paula Brito,Andaraí,Rio de Janeiro,Rede de Distribuição,1,1
2021-04-10,S.A. 707/21,Rua Dona Maria,Vila Isabel,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-10,S.A. 970/21,Rua Barão de Mesquita,Tijuca,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-11,S.A. 813/21,Rua Chui,Madureira,Rio de Janeiro,Rede de Distribuição,3,2
2021-04-12,S.A. 1046/21,Rua Caviana,Taquara,Rio de Janeiro,Rede de Distribuição,1,1
2021-04-12,S.A. 1059/21,Avenida João Luis Alves,Urca,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-12,S.A. 1072/21,Estrada do Tindiba,Pechincha,Rio de Janeiro,Rede de Distribuição,1,1
2021-04-12,S.A. 1074/21,Rua Senador Vergueiro,Flamengo,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-12,S.A. 1075/21,Rua Pinto Teles,Praça Seca,Rio de Janeiro,Rede de Distribuição,1,1
2021-04-12,S.A. 884/21,Rua Voluntários da Pátria,Botafogo,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-12,S.A. 922/21,Rua Gal. Polidoro,Botafogo,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-12,S.A. 948/21,Praia do Flamengo,Flamengo,Rio de Janeiro,Rede de Distribuição,1,1
2021-04-13,S.A. 1035/21,Praça Tenente Coronel Siqueira,Urca,Rio de Janeiro,Rede de Distribuição,2,2
2021-04-13,S.A. 1090/21,Avenida Pasteur,Botafogo,Rio de Janeiro,Rede de Distribuição,3,1
2021-04-13,S.A. 1110/21,Rua Grajaú,Grajaú,Rio de Janeiro,Rede de Distribuição,3,1
2021-04-13,S.A. 848/21,Rua Pinto Guedes,Tijuca,Rio de Janeiro,Rede de Distribuição,3,1
2021-04-13,S.A. 877/21,Rua General Espírito Santo Cardoso,Tijuca,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-13,S.A. 911/21,Rua Siqueira Campos,Copacabana,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-13,Am. 12621/21,Rua Garibalde,Jardim 25 Agosto,Duque de Caxias,Rede de Distribuição,2,1
2021-04-13,S.A. 1108/21,Avenida Nossa Senhora das Graças,Km 32,Nova Iguaçu,Rede de Distribuição,2,1
2021-04-13,S.A. 1117/21,Rua Professor Gabizo,Tijuca,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-13,S.A. 785/21,Rua Xavier Pinheiro,Vigário Geral,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-13,S.A. 969/21,Rua Frei Leandro,Lagoa,Rio de Janeiro,Rede de Distribuição,4,2
2021-04-14,Am. 13179/21,Rua Licino Cardoso,São Francisco Xavier,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-14,S.A. 1065/21,Rua Barão de Salusse,Centro,Mesquita,Rede de Distribuição,3,1
2021-04-14,S.A. 1077/21,Rua Marechal Jardim - Reservatório Pedregulho - Entrada,Benfica,Rio de Janeiro,Macro Distribuição,2,1
2021-04-14,S.A. 1089/21,Estrada da Covanca - Abastecimento Carros-Pipa,Tanque,Rio de Janeiro,Macro Distribuição,2,1
2021-04-14,S.A. 700/21,Rua Conde de Bonfim,Tijuca,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-14,S.A. 844/21,Rua Capitão Paulo,Anchieta,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-14,S.A. 882/21,Rua Aristides Caire,Meier,Rio de Janeiro,Rede de Distribuição,3,1
2021-04-14,S.A. 928/21,Rua Conde de Bonfim,Tijuca,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-15,S.A. 1053/21,Travessa da Confiança,Vila da Penha,Rio de Janeiro,Rede de Distribuição,3,2
2021-04-15,S.A. 1078/21,Rua Delfim Moreira - Reservatório São Matheus - Saída,São Matheus,São João de Meriti,Macro Distribuição,1,1
2021-04-15,S.A. 1083/21,Avenida Benjamim Pinto Dias - Abastecimento Carros-Pipa 8,Belford Roxo,Belford Roxo,Macro Distribuição,1,1
2021-04-15,S.A. 1084/21,Avenida Benjamim Pinto Dias - Abastecimento Carros-Pipa 7,Belford Roxo,Belford Roxo,Macro Distribuição,2,1
2021-04-15,S.A. 1085/21,Avenida Euclides da Cunha - Abastecimento Carros-Pipa,Vila São João,São João de Meriti,Macro Distribuição,1,1
2021-04-15,S.A. 1098/21,Avenida Monsenhor Félix,Vaz Lobo,Rio de Janeiro,Rede de Distribuição,4,2
2021-04-15,S.A. 1129/21,Rua Visconde de Itamarati,Maracanã,Rio de Janeiro,Rede de Distribuição,2,1
2021-04-15,S.A. 1134/21,Rua Rego Lopes,Tijuca,Rio de Janeiro,Rede de Distribuição,2,1
